frame_index,human_index,img_x,img_y,world_X,world_Y,world_Z
200,0,429.42615,566.07574,1.915567963843375,9.930309368459573,0.0
200,1,511.18094,425.69556,2.6182802424693747,2.473213261332017,0.0
201,0,418.0901,563.6613,1.8055559882655563,9.852051735549587,0.0
201,2,511.87625,424.54105,2.628072681723776,2.3729434820582327,4.440892098500626e-16
202,0,409.50565,561.7484,1.7211822321689614,9.78938428487445,0.0
202,2,509.95306,423.57068,2.5984109581156614,2.290733659312334,4.440892098500626e-16
203,0,402.15942,559.69446,1.6471095135739091,9.721274552949,0.0
203,2,508.92194,422.66602,2.5821153010383417,2.2126055437344228,0.0
204,0,396.6166,558.6829,1.5924446152739993,9.687679568410436,0.0
204,2,507.115,421.99658,2.5540718602000823,2.1556236144484657,0.0
205,0,391.7572,558.23126,1.5457562678058845,9.672879898875232,0.0
205,2,506.9305,421.2277,2.5505641237547416,2.0875505703273234,4.440892098500626e-16
206,0,388.715,559.15826,1.520587566433211,9.70456285265213,0.0
206,2,506.53226,420.24927,2.54355610858434,2.000448252268477,4.440892098500626e-16
207,0,386.5339,563.00116,1.513406523484619,9.83309408237056,0.0
207,2,505.18124,420.08136,2.522648937939466,1.9869684083220527,0.0
208,0,384.7768,568.8303,1.5168169829715206,10.022830981089738,0.0
208,2,504.78122,420.35208,2.5167957529312153,2.0117861714803205,0.0
209,0,383.59338,576.16046,1.53005160442859,10.253083854555383,0.0
209,2,504.68295,421.19363,2.516187857805983,2.0871765572761127,0.0
210,0,382.58624,584.0306,1.5459932378326273,10.490613773058131,0.0
210,2,504.80313,421.48386,2.5183299296295223,2.112862703728574,0.0
211,0,380.32565,592.0931,1.5512120824641127,10.724203196164513,0.0
211,2,504.7213,421.71805,2.5173293713365434,2.1337522937351423,4.440892098500626e-16
212,0,378.06744,600.2791,1.5566058277643513,10.951815777545427,0.0
212,1,507.68744,423.7282,2.564258073806059,2.307069988481903,-4.440892098500626e-16
213,0,374.7528,609.5047,1.5561553954898337,11.19749374938338,4.440892098500626e-16
213,1,503.87878,421.4528,2.5041939540901614,2.1111914020943345,0.0
214,0,372.0681,616.1154,1.5533621095734607,11.36686214492781,-4.440892098500626e-16
214,2,501.30328,419.25006,2.4620441543621827,1.916584092605568,0.0
215,0,370.19006,620.28845,1.550188073548742,11.471036293056715,0.0
215,2,497.52066,417.0925,2.4003973709109054,1.7239001113882928,0.0
216,0,369.21112,623.4102,1.5512123101582096,11.547645167053766,0.0
216,2,493.63205,415.18616,2.3364149692660487,1.5513493392125994,0.0
217,0,368.61203,625.4647,1.5522325472685783,11.597455349149259,4.440892098500626e-16
217,2,489.8017,413.57602,2.272951419046654,1.404106953241591,0.0
218,0,368.14624,626.4037,1.55119290098715,11.620052592763638,0.0
218,1,495.86752,417.6651,2.3757142299013605,1.778690147374018,0.0
219,0,367.93127,625.8625,1.5480026733699703,11.607018242420924,0.0
219,1,488.61197,413.90497,2.2549758652716356,1.4369388895727546,0.0
220,0,368.33643,624.2928,1.5467958044493402,11.569074999844206,0.0
220,2,482.787,410.97232,2.155392774402107,1.1627758632718184,0.0
221,0,369.4557,623.05206,1.5521388956015472,11.53891823329417,0.0
221,1,480.8389,411.01926,2.124548119501898,1.1700050986275592,0.0
222,0,371.02148,620.3055,1.5568383077482428,11.471487508709115,0.0
222,1,474.24985,409.0504,2.0130997558654404,0.9858601857617586,0.0
223,0,373.03354,616.27325,1.5615512061524022,11.370870510788556,4.440892098500626e-16
223,1,468.56552,408.2344,1.9189440078173483,0.9128195340616223,0.0
224,0,375.3364,610.9906,1.56515957428849,11.236059669281941,0.0
224,2,473.34848,410.39108,2.0034037132480607,1.1189916102237305,-4.440892098500626e-16
225,0,377.6635,606.2684,1.570670925859635,11.112593800516079,4.440892098500626e-16
225,1,462.93118,408.97458,1.8318113536575455,0.9942038443145371,0.0
226,0,379.29974,601.8049,1.5713188323570189,10.993225939286722,0.0
226,2,466.12015,410.63318,1.889498560848458,1.1525136256914053,0.0
227,0,379.93344,598.2599,1.5662639103822196,10.89652796105323,0.0
227,2,460.79816,410.85147,1.806121198637498,1.1809914575479254,-4.440892098500626e-16
228,0,379.03317,594.8749,1.5486332026658804,10.802607308191408,0.0
228,1,458.28625,410.0757,1.7628162427805085,1.1088652403939783,0.0
229,0,377.4606,591.60535,1.5253346234697494,10.710398733425254,0.0
229,1,454.97937,411.0248,1.7149799297245574,1.205691223880251,0.0
230,0,375.00375,588.6305,1.4950062989891264,10.625219679793622,-4.440892098500626e-16
230,1,452.75455,411.9023,1.684242877034907,1.2932654637190275,0.0
231,0,372.3756,585.5984,1.4625611029685635,10.537108596115178,0.0
231,1,451.6908,412.5659,1.67086211038158,1.3581649850364172,0.0
232,0,370.19797,584.3736,1.4396486073465118,10.501177735515354,0.0
232,1,451.8591,412.75092,1.6744191066202525,1.3755735504454663,0.0
233,0,368.66364,586.3764,1.4331271598546476,10.559975644021245,0.0
233,1,452.07068,412.67697,1.6773620856273483,1.3682516327443288,0.0
234,0,367.90552,587.3258,1.429794840665394,10.587635130757642,0.0
234,2,459.78146,410.99207,1.79067003601671,1.1960103800566486,0.0
235,0,368.39044,587.269,1.4337722728747946,10.585971256159967,0.0
235,2,459.9962,411.25195,1.795223768214457,1.22088041987719,0.0
236,0,367.81223,585.78735,1.423797940433121,10.542787339789282,0.0
236,1,455.8879,412.0998,1.7344178471709795,1.3080245387455705,0.0
237,0,366.23523,584.12946,1.4044923090600014,10.494114836417822,0.0
237,2,462.51913,411.28687,1.8352176476782716,1.2208459800129283,0.0
238,0,364.5944,581.0292,1.3793767431781945,10.401956617038584,4.440892098500626e-16
238,2,465.3119,412.2123,1.8830980110913755,1.3062422799848434,0.0
239,0,362.7559,578.0666,1.35262624810114,10.312540247208254,0.0
239,2,468.64224,413.45035,1.9402136842781887,1.4199798584519634,-4.440892098500626e-16
240,0,360.28305,575.04767,1.319638924709667,10.220056789988206,0.0
240,2,471.75827,414.5297,1.9928384075586267,1.5178953953582628,0.0
241,0,358.26108,573.3763,1.2953496482356228,10.168279036975795,0.0
241,2,474.37836,415.5172,2.0369824238189485,1.6070019128260142,0.0
242,0,356.0524,571.7891,1.2695171554980376,10.11872260471601,0.0
242,2,476.1825,416.3671,2.06769781623796,1.6836676222392555,0.0
243,0,353.66983,569.96387,1.2409632119559757,10.061225936767135,4.440892098500626e-16
243,2,477.50732,416.8983,2.0898315019018883,1.731056411811199,4.440892098500626e-16
244,0,350.83755,568.71564,1.2104661437492172,10.021685853276441,0.0
244,1,463.0234,413.6695,1.8531644368199158,1.4481036384178267,0.0
245,0,347.93796,567.1443,1.177813539495228,9.971509216602131,0.0
245,1,467.40686,414.31882,1.9241831795875761,1.503685025978438,0.0
246,0,346.43057,566.66364,1.1621687881906742,9.956130960244803,0.0
246,1,468.42908,414.36945,1.9403198782420001,1.507126583446663,0.0
247,0,345.84344,567.4657,1.160283908817924,9.982014187743284,0.0
247,1,467.6104,414.3596,1.927513099061117,1.5072588288903468,4.440892098500626e-16
248,0,347.46063,568.1441,1.177716102130648,10.003658057740967,0.0
248,1,465.04892,414.55154,1.8883374810667863,1.5286130655842847,0.0
249,0,350.87173,568.8436,1.2112988733758225,10.025770725257233,0.0
249,1,460.464,415.1096,1.8193714662203058,1.5867398713221768,-4.440892098500626e-16
250,0,356.14062,570.1037,1.2636727317948513,10.065488048520612,0.0
250,1,455.96887,415.6404,1.752106049128353,1.6418597726197817,0.0
251,0,363.2294,571.38135,1.3320863548122717,10.105405275660432,0.0
251,1,451.82,416.22586,1.690843320020923,1.7012516770529729,4.440892098500626e-16
252,0,371.56995,572.5479,1.410896577358684,10.141536585134496,0.0
252,2,466.30527,417.71146,1.9199827257596114,1.8195305081548838,0.0
253,0,379.42322,573.6608,1.484803332302903,10.175849880614036,0.0
253,2,458.6157,419.29132,1.8087531845124545,1.9719368892144367,0.0
254,0,387.2146,575.98083,1.5615983211913074,10.247348219407632,0.0
254,2,452.95395,421.5758,1.7331002962720832,2.181664957753661,0.0
255,0,394.40497,578.89166,1.6339745279709503,10.336081782904538,0.0
255,2,446.26062,423.4943,1.6419517130749441,2.3564888761482443,0.0
256,0,399.8785,581.2729,1.688849010072873,10.407769117794693,4.440892098500626e-16
256,2,440.5483,424.24777,1.5608992682986904,2.4277003070848515,-4.440892098500626e-16
257,0,404.80087,584.4196,1.7402840656940044,10.501331643738748,0.0
257,1,444.67285,419.2237,1.5966184098409242,1.9826074339360744,0.0
258,0,409.73972,585.8427,1.7868331241898403,10.543088304865798,0.0
258,1,440.14426,421.63193,1.5410388036231282,2.201438480522633,0.0
259,0,413.71054,586.6337,1.8232006561735723,10.566144496966691,4.440892098500626e-16
259,1,438.09625,423.5968,1.521063635255091,2.3745193522993873,0.0
260,0,417.91,586.67035,1.859704265955202,10.567090859175485,0.0
260,1,438.33984,424.9752,1.5320649874735635,2.492264656615312,4.440892098500626e-16
261,0,422.83105,586.69635,1.9024645619483804,10.56770600699484,0.0
261,1,441.0607,425.2506,1.5736693502096177,2.51269044401117,0.0
262,0,429.39883,586.09515,1.9582820893238506,10.549884919672843,0.0
262,2,445.81894,423.88168,1.6372743320637646,2.390376491961323,4.440892098500626e-16
263,0,436.60275,584.679,2.018340414398785,10.507902398949701,0.0
263,2,452.31003,423.69595,1.7330072073512288,2.367078736644512,0.0
264,0,444.87753,582.48083,2.0869662503722415,10.44215008685198,0.0
264,2,459.78458,424.71555,1.84855312723543,2.4463645962253118,-4.440892098500626e-16
265,0,455.16376,580.0512,2.1739509209189523,10.368448925923019,0.0
265,2,466.15994,424.7973,1.9436878584219852,2.4462774521317456,0.0
266,0,467.5221,579.03815,2.282472918702066,10.337016999461387,4.440892098500626e-16
266,3,610.5027,405.73572,4.261499819773007,0.44808166863963095,0.0
267,0,480.32974,578.8438,2.3965735987787307,10.330451100892526,0.0
267,3,574.43286,410.61206,3.6337066371080087,1.0001639461079534,0.0
268,0,492.79733,579.8425,2.5087407085627738,10.360365101345357,0.0
268,2,474.01358,425.0401,2.0614375726999166,2.458344461188041,0.0
269,0,503.5689,582.1283,2.605905137520276,10.42918988485523,0.0
269,3,552.6164,414.8564,3.267792464578857,1.443371311763471,0.0
270,0,513.0447,583.78015,2.690505182492558,10.478429348409174,0.0
270,2,481.08875,425.21072,2.1673848566791136,2.465096456781289,0.0
271,0,520.6622,585.8092,2.758074045415371,10.53856626990149,0.0
271,2,487.19333,425.30896,2.2587222539386547,2.4667306803786246,0.0
272,0,526.7601,587.38354,2.811720555920294,10.584837176672101,0.0
272,2,491.72186,426.0039,2.3276842884019415,2.5210829299747424,0.0
273,0,531.1535,588.2726,2.8501950142984103,10.61079624914227,0.0
273,1,460.15237,425.717,1.857946554593787,2.5313555314635074,0.0
274,0,533.51337,588.5544,2.8708576619562853,10.618978142529357,0.0
274,1,473.92862,425.47458,2.0614889422377614,2.4955708743895144,0.0
275,0,534.01544,588.53516,2.8752754687976707,10.61840303590149,0.0
275,2,496.8669,425.3547,2.4034283291487366,2.4598998953390705,0.0
276,0,533.49725,588.18677,2.870825833578479,10.608220701700377,0.0
276,2,500.97394,424.65103,2.4640378676530377,2.3947487107258,0.0
277,0,531.96686,588.0559,2.8574020285924076,10.60442815023319,0.0
277,2,505.1599,424.04294,2.526377293208834,2.3373410362986036,4.440892098500626e-16
278,0,529.51904,588.5053,2.835781351605208,10.617646757567341,0.0
278,2,508.69083,423.12598,2.5789621858020646,2.253274776292269,-4.440892098500626e-16
279,0,526.64795,588.30054,2.8106009353830324,10.611733057027186,0.0
279,2,511.92807,422.76978,2.627866923739619,2.218250055662999,0.0
280,0,523.1964,588.13525,2.7803041199377105,10.606987838321125,0.0
280,2,514.9669,421.9673,2.673785968097206,2.143821574794888,0.0
281,0,520.1323,588.7317,2.7534019696292567,10.624499265067298,0.0
281,2,517.8272,420.72064,2.7172607862572487,2.0292420927061485,0.0
282,0,517.5714,589.2967,2.7309941405875056,10.641022817213344,0.0
282,2,520.0074,419.61865,2.750746323554701,1.9272351164909551,0.0
283,0,515.5442,589.4965,2.713282113921227,10.646880542899671,0.0
283,2,522.17084,420.36,2.7840781033291595,1.9916061675290102,0.0
284,0,514.9772,588.65936,2.7082271348289795,10.622520054729867,0.0
284,2,524.68475,419.0598,2.8232223001681183,1.870710517437253,4.440892098500626e-16
285,0,515.84814,586.6168,2.715654776851798,10.562584488694128,0.0
285,2,527.75134,417.16534,2.8718017724580633,1.6925902114327762,4.440892098500626e-16
286,0,518.20276,582.5643,2.7362058827003293,10.441735484555428,0.0
286,2,529.50995,414.65253,2.9010201401743974,1.454317058654052,0.0
287,0,520.91095,577.4875,2.7604008995096514,10.286651483374296,0.0
287,2,529.7218,413.97107,2.9048504997885405,1.3890738121372976,0.0
288,0,523.4152,572.12274,2.7834186273481003,10.1181488933455,-4.440892098500626e-16
288,2,529.7218,413.97107,2.9048504997885405,1.3890738121372976,0.0
289,0,526.3539,566.48,2.8111963992205973,9.935520041090612,0.0
289,2,527.2839,416.86682,2.864634857251323,1.6654339237675302,-4.440892098500626e-16
290,0,529.5019,560.71344,2.8418607297107745,9.742906126907075,0.0
290,3,545.9192,416.44595,3.1582365522245217,1.6023381498879843,0.0
291,0,532.8101,555.3595,2.874933464617565,9.558369420030983,0.0
291,3,541.5976,419.30182,3.08572301468174,1.8720130732611082,0.0
291,6,537.4292,427.19928,3.011696972375141,2.5726548981231616,-4.440892098500626e-16
292,0,535.7953,551.50543,2.905237012232174,9.421924303337478,0.0
292,4,577.8674,433.54187,3.5982026681811137,3.056834098186485,-4.440892098500626e-16
293,0,538.7948,548.71326,2.9358140522284355,9.321037974957813,0.0
293,3,538.27844,418.9286,3.0345711155781183,1.8419828004054324,0.0
294,0,542.4755,546.76556,2.9730970865083313,9.249442542160203,0.0
294,3,537.6747,418.36078,3.0258684214644234,1.7906218822033964,0.0
295,1,498.9304,460.3866,2.4769237744841477,5.062997970868405,0.0
295,3,537.77637,417.74066,3.028227824585064,1.7332798228734205,4.440892098500626e-16
296,0,548.5018,544.3092,3.034503900606635,9.15771904451048,0.0
296,4,566.3125,427.5061,3.445818012224506,2.5671147479238705,-4.440892098500626e-16
297,0,554.9474,543.4579,3.099441677730933,9.124911140357469,0.0
297,4,567.40295,425.20828,3.469484797562002,2.367970127565485,-4.440892098500626e-16
298,2,543.28754,456.25897,3.060733746930524,4.760946184234161,0.0
298,4,568.6846,422.7592,3.497095137202122,2.151001432044609,0.0
299,0,565.09576,545.5203,3.1980818536605415,9.200159079721988,0.0
299,5,618.0621,438.93378,4.161582561820371,3.446557251013644,-4.440892098500626e-16
300,0,574.6681,549.21204,3.2875331421809912,9.334151150910467,0.0
300,3,548.0104,416.20676,3.1917337049607504,1.5771883019387332,0.0
301,0,583.60205,553.3682,3.368225163796978,9.48214217219426,0.0
301,2,554.8194,442.87286,3.239907129342906,3.804741617408002,0.0
302,0,591.7362,557.2655,3.439947620138444,9.618014223950512,0.0
302,2,565.02203,432.66086,3.4114996188510913,2.9982224626889327,0.0
303,0,598.4346,560.8893,3.497063398233191,9.741967473582402,0.0
303,3,559.989,414.50668,3.3863814225819606,1.4002307002095442,0.0
304,0,603.9102,563.09766,3.544593049555038,9.816227792297392,0.0
304,2,573.1689,425.81027,3.555391621690819,2.4137209815966543,0.0
305,0,608.4231,564.9477,3.5832965600134408,9.87780426254454,4.440892098500626e-16
305,2,579.57166,421.87958,3.6689482104784084,2.0594391958825398,0.0
306,0,611.9897,565.7739,3.6151240074009636,9.904983814197418,4.440892098500626e-16
306,2,584.0936,418.4914,3.75451063893534,1.744592139309173,0.0
307,0,614.2063,566.17035,3.6351234788355558,9.91794368912834,0.0
307,2,587.5866,415.81815,3.822791073775792,1.4890281840712873,0.0
308,0,615.1196,566.4396,3.643096146792191,9.92678155631593,0.0
308,2,590.0293,413.54465,3.87370713475626,1.2671649983503066,0.0
309,0,615.88556,566.97687,3.6490123887517476,9.944472056901855,0.0
309,1,527.6957,444.472,2.8580105362106147,3.9465461981939214,4.440892098500626e-16
310,0,616.9799,566.5993,3.660263746848422,9.931909612939332,0.0
310,1,548.3038,432.90063,3.1648657736036467,3.0346791293704456,0.0
311,0,618.3405,565.4781,3.67593177367407,9.8946014288954,0.0
311,2,592.1343,411.27863,3.9201805310850584,1.0415900041358022,0.0
312,0,620.5587,563.89307,3.701056874385227,9.841425633498378,0.0
312,2,593.77466,410.02847,3.9541589390441167,0.9143152068440372,0.0
313,0,623.7047,560.04553,3.7414629227358605,9.71054227121285,0.0
313,2,594.6368,409.48834,3.9715059215958073,0.8586166759154104,0.0
314,0,627.74396,555.57684,3.79327765228921,9.55483056656743,4.440892098500626e-16
314,2,595.6823,408.42715,3.995083940167776,0.7492532236664147,0.0
315,0,631.6299,549.2719,3.850689259248849,9.328403726340321,0.0
315,2,596.03314,407.22986,4.008123010266884,0.6257132473628104,0.0
316,0,636.0034,543.0915,3.91477481285344,9.098099616291446,0.0
316,2,596.52844,406.47592,4.021017940748606,0.5467645214175434,-4.440892098500626e-16
317,0,640.7229,537.0939,3.984172467410464,8.86623867604995,0.0
317,2,597.23737,405.75925,4.037376786713937,0.47080790038167564,0.0
318,0,645.4134,532.3076,4.051083707936929,8.674842774130388,0.0
318,2,597.8036,405.54822,4.048246461752993,0.447791479409716,0.0
319,0,650.5503,528.4533,4.1208600451123205,8.516215015168417,0.0
319,2,597.889,405.4618,4.050232324278217,0.43857464328610973,-4.440892098500626e-16
320,0,655.5746,524.486,4.191662243556549,8.348884661881433,0.0
320,2,599.14484,405.62625,4.070377778076907,0.45393981501478464,-4.440892098500626e-16
321,0,661.38135,520.55414,4.272655540867202,8.17856331136716,0.0
321,2,601.0389,406.0736,4.099409364356079,0.49795227647770446,0.0
322,0,667.79517,518.7479,4.3516715736219265,8.097830181519962,0.0
322,2,602.4614,406.40805,4.121151786138549,0.5307368834795732,0.0
323,1,590.7666,457.3396,3.693147162870936,4.799306069462464,0.0
323,2,603.46173,406.42215,4.1378864066775725,0.5306954337098198,4.440892098500626e-16
324,1,623.6354,474.94202,4.047188089140308,5.884183524513007,0.0
324,2,605.3294,406.14264,4.171241622117978,0.49866069469284824,0.0
325,0,679.97076,518.15076,4.488742071876269,8.068166720970556,0.0
325,2,606.89185,405.82947,4.199787405577111,0.46345266007945085,0.0
326,0,691.9187,521.0628,4.603501403671227,8.19274659073173,0.0
326,2,608.6791,405.74695,4.230577328717745,0.45205190364181647,0.0
327,1,654.67285,490.5741,4.349660302756534,6.742116602004474,0.0
327,2,610.03326,405.0562,4.258540294968682,0.3770971478462748,0.0
328,0,702.7595,524.23004,4.702850223222631,8.326517933967606,0.0
328,2,610.0026,403.55762,4.2691198342952035,0.21731318082798978,0.0
329,1,676.98517,502.18884,4.546479390786506,7.325309580119601,0.0
329,2,609.3249,402.38605,4.2662568580664475,0.09179770463612513,0.0
330,0,711.08014,525.8035,4.78330142848198,8.391400609529926,0.0
330,2,610.0764,401.69803,4.284396534416346,0.01555001426903857,0.0
331,0,717.8324,526.78894,4.849992992487415,8.431403177043746,0.0
331,2,611.75574,401.93268,4.311569966735336,0.038480044727410956,0.0
332,0,722.4075,527.2598,4.8962998493045475,8.450138015011037,0.0
332,2,615.25134,402.1286,4.3703168907420995,0.05420925880491012,0.0
333,0,725.27045,527.4129,4.926179194998116,8.455902622093397,0.0
333,2,619.8149,403.12164,4.440762338247358,0.15473995940858032,0.0
334,0,727.1903,527.6808,4.94508990957473,8.466694151350183,0.0
334,2,625.9952,404.1924,4.537621694419261,0.2602090977336715,0.0
335,0,728.31195,528.62305,4.950796010346112,8.505814886123993,0.0
335,4,591.31433,417.5899,3.873327636424104,1.651424257780608,0.0
336,0,728.7043,529.72186,4.947591103861711,8.551361677353318,0.0
336,4,608.75385,415.5467,4.164510808982643,1.435257581876062,4.440892098500626e-16
337,0,728.87354,531.15967,4.939756444333602,8.610575548172196,0.0
337,5,628.60535,430.17865,4.3749773092068684,2.726016146906847,4.440892098500626e-16
338,0,729.14545,531.8418,4.938104543763256,8.638446452261503,0.0
338,5,636.877,423.4616,4.553373390170686,2.1330994423851735,0.0
339,0,729.4749,531.54065,4.943625967823412,8.626060302805138,0.0
339,5,643.75195,419.1102,4.699315270139838,1.7268207619907479,0.0
340,0,729.7234,531.13544,4.948991412662329,8.609399417282951,0.0
340,5,648.86346,416.1587,4.809125631273352,1.4408262633367173,0.0
341,0,730.04376,531.36896,4.9508436607889665,8.618907356041326,0.0
341,3,591.7495,413.08936,3.9040252074511965,1.2204677340003016,0.0
342,0,730.81146,531.8177,4.956016262076764,8.637109058250482,0.0
342,3,613.9901,413.33646,4.264553769703246,1.2142271336540418,0.0
343,0,730.78534,532.6648,4.950061411693461,8.671648680522456,0.0
343,3,629.2518,412.05853,4.52483704091446,1.067065753375811,0.0
344,0,729.88605,533.845,4.932679257076134,8.71964709737785,0.0
344,5,653.03516,412.6091,4.912748372154187,1.088482653932342,-4.440892098500626e-16
345,1,691.6621,513.2708,4.647058324462758,7.845342517669392,0.0
345,3,641.54645,410.98105,4.738106437002292,0.9419119875740201,0.0
346,0,728.212,535.66516,4.903096896659386,8.793046824367892,0.0
346,2,639.5477,407.26654,4.740062341459973,0.564281339347211,0.0
347,0,727.23,538.4211,4.8751372179207095,8.90233160461119,0.0
347,3,651.2648,412.32904,4.886270723797505,1.0631075700623214,0.0
348,0,726.5128,539.8583,4.858610016116643,8.958640883157308,0.0
348,2,649.03937,410.29144,4.869865018484989,0.8614452109266821,0.0
349,0,726.3728,542.00616,4.843792449637792,9.041730757227194,0.0
349,2,655.7155,413.18216,4.951176127683878,1.1415427207464859,0.0
350,0,726.5309,544.6051,4.82946742223123,9.140813193431923,0.0
350,2,661.3502,415.9764,5.014456678658174,1.406685254022971,0.0
351,0,726.64667,546.9641,4.816370753968565,9.229454961954458,0.0
351,2,664.7317,417.72314,5.050947143202116,1.5693323221712667,0.0
352,0,726.77106,549.1532,4.804548588484945,9.310626815236073,0.0
352,2,666.54114,419.22177,5.064226802297027,1.7083005256153463,0.0
353,0,727.35565,551.8342,4.794605714773004,9.40859292420156,0.0
353,2,665.9565,419.25824,5.054424223147658,1.712459233163635,0.0
354,0,728.1714,554.94916,4.784599920063024,9.520529497791163,0.0
354,3,654.31055,414.57834,4.913694871677912,1.280581886423807,0.0
355,1,701.8783,526.9953,4.67672041136315,8.44378962271493,0.0
355,2,663.9549,419.13846,5.023456909705489,1.7037912162316253,0.0
356,0,725.9195,555.37213,4.759810249215427,9.535862819461515,0.0
356,2,661.41064,418.22916,4.991878457699421,1.6215386514068122,0.0
357,0,722.0331,554.59174,4.725642830613417,9.508531686712082,0.0
357,3,652.6356,414.67072,4.885291569049857,1.291861507142766,4.440892098500626e-16
358,0,717.701,553.57935,4.688191755858416,9.472831127098706,0.0
358,3,652.6356,414.67072,4.885291569049857,1.291861507142766,4.440892098500626e-16
359,0,710.73816,552.8583,4.62274102395391,9.44779362511728,0.0
359,3,652.6356,414.67072,4.885291569049857,1.291861507142766,4.440892098500626e-16
360,0,703.3361,551.5854,4.555565526342019,9.402764352492953,0.0
360,3,652.6356,414.67072,4.885291569049857,1.291861507142766,4.440892098500626e-16
361,0,694.8297,550.17255,4.477616741063136,9.352504406194955,0.0
361,3,652.6356,414.67072,4.885291569049857,1.291861507142766,4.440892098500626e-16
362,0,686.40106,549.12256,4.398202577303863,9.315233594136267,0.0
362,3,652.6356,414.67072,4.885291569049857,1.291861507142766,4.440892098500626e-16
363,0,677.69415,548.74365,4.312598231911771,9.302550117105124,0.0
363,2,661.41064,418.22916,4.991878457699421,1.6215386514068122,0.0
364,0,669.1989,547.2497,4.233824621513019,9.248645304413424,0.0
364,2,640.95557,413.60034,4.703904617285094,1.203122058748523,0.0
365,0,661.8421,545.796,4.165804708401986,9.195680747606398,0.0
365,2,623.6604,410.1087,4.448342388561839,0.8795465247645389,0.0
366,0,653.886,544.6128,4.090174602610017,9.15259830577464,0.0
366,3,628.68176,412.41452,4.512470413189245,1.1031768381484994,-4.440892098500626e-16
367,0,645.8645,545.6614,4.0052960059388845,9.19310117280852,0.0
367,3,609.8986,409.2074,4.226377073781455,0.8080476304819442,0.0
368,0,639.00385,548.0958,3.9279749567075486,9.284282005789585,0.0
368,3,594.782,407.3886,3.9862593980087953,0.643967308454112,-4.440892098500626e-16
369,0,632.0467,553.0519,3.843008563080847,9.464796386516111,0.0
369,2,600.0833,409.47955,4.061684596521625,0.8498739131933206,0.0
370,0,624.43506,559.5985,3.7497304760640615,9.695110758555927,0.0
370,2,583.1484,409.1805,3.783376188705769,0.8440482515729641,0.0
371,0,614.74554,567.1528,3.6378422747735417,9.950366669108263,0.0
371,2,570.722,409.0608,3.5791183464364904,0.8498564152886665,0.0
372,0,603.45886,574.661,3.5160214052267396,10.19356672035609,0.0
372,2,560.65466,409.94153,3.410938067567692,0.9527307991887213,0.0
373,0,592.2085,580.43414,3.4024722987929774,10.373859744563035,0.0
373,2,551.8109,410.36035,3.265601667472443,1.0069504689324695,0.0
374,0,583.286,584.0318,3.3164098982566603,10.48338333552965,-4.440892098500626e-16
374,2,543.8373,410.38782,3.1359966087796893,1.0208657885943033,0.0
375,0,574.96906,586.3157,3.2390688977213937,10.551858993479922,0.0
375,2,536.2832,410.62567,3.013252109804255,1.0549676837524729,4.440892098500626e-16
376,0,567.617,586.3703,3.173656118890274,10.553708254214431,0.0
376,2,529.98804,410.2461,2.911799817680538,1.026210509731051,0.0
377,0,561.1072,585.7141,3.11647275173855,10.534434085733187,0.0
377,2,522.4602,410.31885,2.79015213689979,1.0439199367621406,0.0
378,0,552.85754,585.58203,3.0432866390129694,10.530777067230677,0.0
378,2,514.9722,409.99033,2.6693261661359027,1.0218899475070309,0.0
379,0,543.8912,586.74524,2.9630860935897205,10.56552826833119,0.0
379,2,506.51135,409.97104,2.5330249380042416,1.0317997285890321,-4.440892098500626e-16
380,0,534.33453,590.6124,2.8774245765348097,10.678813888716457,0.0
380,2,496.89877,409.63763,2.3779822398049695,1.0122655307831785,0.0
381,0,524.75616,594.08984,2.793407987698131,10.778666370494818,0.0
381,2,486.5501,409.72522,2.21213147976717,1.0353560906822388,4.440892098500626e-16
382,0,515.7446,596.4666,2.715721641492558,10.845849846179368,0.0
382,2,474.72528,410.15268,2.0244985650649383,1.0937645758807797,0.0
383,0,510.14224,597.83673,2.667919153062519,10.884176889111409,0.0
383,2,462.55444,411.0059,1.834574143940361,1.1935874278521261,0.0
384,0,505.58908,598.06305,2.6290620874981134,10.89049758612419,0.0
384,2,451.9422,411.43365,1.6691294684622826,1.2492806995548413,-4.440892098500626e-16
385,0,502.781,598.00574,2.6050594003723075,10.888917909115174,-4.440892098500626e-16
385,2,443.41006,410.99948,1.5325434495231351,1.2188870475481153,0.0
386,0,500.49692,597.7015,2.585429347119479,10.880464322301885,0.0
386,2,436.0618,410.97263,1.4168830251834004,1.226209299986813,-4.440892098500626e-16
387,0,498.34088,596.7024,2.5665444744845742,10.85259391397541,0.0
387,2,430.1884,411.4057,1.3275905713263516,1.2757703215613105,0.0
388,0,497.109,593.72253,2.55450802090509,10.768614986991865,0.0
388,2,426.03668,412.19214,1.2680703115246672,1.356463899934056,0.0
389,0,495.82834,589.67975,2.541292251913816,10.65265831234956,0.0
389,2,422.7546,413.16257,1.2238193077408221,1.4527131719819124,0.0
390,0,493.73923,585.8818,2.5208372202846907,10.541574891754392,0.0
390,2,420.54916,413.5819,1.1926664161961569,1.4950313693618682,0.0
391,0,490.898,583.2502,2.494097532469778,10.463399208583043,4.440892098500626e-16
391,2,418.53058,414.20114,1.1659802612930081,1.5555939166707944,4.440892098500626e-16
392,0,487.23837,581.2762,2.4602185498530793,10.4041441282762,0.0
392,2,417.81467,414.44778,1.1567521396003357,1.5794996952364535,0.0
